id,img,label,text,set
27836,img/27836.png,1,there's a joke in here somewhere? a indian a socialist a smeller a mistress a homosexual and a terrorist lover walk into a bar.,test
84176,img/84176.png,0,i like this post keep it,test
32549,img/32549.png,1,"look out, here comes the master race",test
08147,img/08147.png,0,when you are back home from cheating,test
35789,img/35789.png,1,death to all muslims,test
59613,img/59613.png,0,when a porn video features a tranny but then' she' turns out to be a midget too you had my curiosity but now you have my attention,test
63709,img/63709.png,0,i love pudding pudding my dick where it doesn't belong,test
81093,img/81093.png,0,happy birthday you sexy beast,test
30841,img/30841.png,0,warning smoking kills,test
15236,img/15236.png,0,trashy nation,test
52947,img/52947.png,1,lost african tribe,test
10935,img/10935.png,0,modern japanese '' '',test
07268,img/07268.png,0,middle eastern prostitute,test
72984,img/72984.png,1,slice and dice n1gg3r,test
09376,img/09376.png,0,i might not be good at sucking cock but i can put beavers outta work,test
37284,img/37284.png,1,the difference between moderate muslim and radical muslim follow my allah or he kill you moderate muslim follow my allah or i kill you! radical muslim,test
62175,img/62175.png,0,this is what it's like to be gay in iran,test
89423,img/89423.png,1,saddle up motherfuckers it's time to play cowboys,test
85410,img/85410.png,0,300 kg bomb vs 1000 kg bomb,test
78215,img/78215.png,0,women will be women,test
07345,img/07345.png,0,fuck banks and all their fees,test
87539,img/87539.png,1,when muhammad goes in dry,test
42153,img/42153.png,0,we build our houses with stone,test
83651,img/83651.png,0,meanwhile in summer camp,test
59062,img/59062.png,1,bitches are like stitches pick on them and they open up,test
29463,img/29463.png,0,"i swear some people were conceived through anal sex, because there's no way being that much of an asshole is natural",test
27948,img/27948.png,0,"when she says ""don't cum in me"" but but you know she'll make a great single mother",test
35160,img/35160.png,0,you did the reich thing,test
46283,img/46283.png,0,when you're dedicated to working out everyday,test
15064,img/15064.png,1,"i'm uncertain where i stand on abortion. i like killing babies, but hate the idea of giving women a choice",test
05198,img/05198.png,1,went outside today yolo,test
48516,img/48516.png,1,"average iq #france has fallen by 4 points per decade due to ""biological causes""",test
30481,img/30481.png,1,him: you seen my cat lately jill?,test
97025,img/97025.png,1,why do muslim woman wear a mask it's easier to hide their fur,test
46053,img/46053.png,1,white people love snitching so much they created yelp,test
92375,img/92375.png,1,somehwere in afghanistan a new book isbeing written 50 shades of sheep,test
01524,img/01524.png,1,when you catch your goat with another man,test
07382,img/07382.png,1,wouldn't be the last time those people used the oven this way,test
47391,img/47391.png,0,when the cop sees a black kid,test
98751,img/98751.png,0,"""the other day i was sucking my sister and she said ""you fuck like dad"" and i was like ""that's what mom said""",test
63250,img/63250.png,0,just found out steroids make your dick small,test
10752,img/10752.png,0,did the irish celebrate black history month,test
19845,img/19845.png,1,the face that pro-lifers make when you talk about shooting immigrants,test
51763,img/51763.png,0,go be gay somewhere else,test
10539,img/10539.png,0,"millions of kills, 1 death what a fucking camper",test
25401,img/25401.png,1,"the standard hood team a clown, a thief, a dyke, and a fat ugly funny fucker",test
82657,img/82657.png,0,a wax figure of anne frank,test
17634,img/17634.png,0,when she's mad at you but you want her attention,test
46850,img/46850.png,0,prospective without white '' '',test
76293,img/76293.png,0,"if anything can acheive world peace, its bacon",test
57093,img/57093.png,1,when she asks to move in but you already own a dishwasher,test
04253,img/04253.png,0,sad world history,test
24751,img/24751.png,0,i love pudding pudding my dick where it doesn't belong,test
42163,img/42163.png,1,farm equipment and livestock don't mix,test
02647,img/02647.png,0,notice how the kenyan skidmark has been silent about the mueller report?,test
32875,img/32875.png,0,if he wears number one he's most likely the fastes on the team,test
62597,img/62597.png,0,whatever we once were we are still one nation,test
64593,img/64593.png,0,mr. wilson you have to take your pill with water you can't crush it up and snort it off my tits,test
73986,img/73986.png,0,when you and your best friend hate the same person,test
50397,img/50397.png,1,all muslims are terrori but all terrorists are muslim,test
12356,img/12356.png,0,the guy that wrote this sign wants $15.00 an hour,test
87052,img/87052.png,0,migrants in paris migrnts in sweden liberals in america,test
73146,img/73146.png,0,you better not pout you beter not cry you better not scream i'm going in dry,test
10693,img/10693.png,0,the enemy within ilhan omar linda sarsour rashida tlaib the enemy has infiltrated congress,test
81579,img/81579.png,0,the look your women gives you when you can't finsh the job,test
12648,img/12648.png,1,the look on his face when he discovers the blood from ahmed raping his virgin daughter,test
26438,img/26438.png,1,fact: girls are very good at hockey because it's the only sport you can compare with,test
45630,img/45630.png,0,i cant wait to name you its almost been 9 months,test
80259,img/80259.png,1,what's the difference between an illegal immigrant and e.t.? e.t. learned to speak english and he wanted to go home!,test
26507,img/26507.png,0,if you have a fire arm in the house teach your family about gun safety!,test
03254,img/03254.png,1,"liberals: ""japan has gun control without issues, what makes you think it can't work here in the usa?"" me: (whispering) black people",test
19275,img/19275.png,1,"they struck our colors and raised their own if you are not pissed, then you are part of the problem!",test
30148,img/30148.png,1,you mean i don't have to pick it?!?,test
24861,img/24861.png,1,her : he's probably thinking about other girls... him : how do blind people know when to stop wiping their ass?,test
35189,img/35189.png,1,when you don't abort the baby and it dies anyways,test
07895,img/07895.png,0,the feeling of dry skin be like,test
91308,img/91308.png,0,best part of fucking twenty-nine year olds? there's twenty of them,test
42601,img/42601.png,0,when the squad is about to get lit.,test
98103,img/98103.png,1,removes polish with chemicals nobody bats an eye removes polish with chemicals everybody loses his shit,test
57918,img/57918.png,1,"want to rape, steal & murder with no moral repercussions? then islam is definitely the religion for you",test
69081,img/69081.png,0,me cis girls,test
95783,img/95783.png,1,monday at skul after watching sarafina,test
03845,img/03845.png,1,rev al sharpton that gorilla was 17 black and unarmed,test
76183,img/76183.png,0,this is hercules the ligar. he weighs 922 pounds. that makes him one of the biggest pussies on earth next to your bitch ass,test
15349,img/15349.png,1,"whenever you feel stupid, remember this",test
07236,img/07236.png,1,"when you realize that ""ginger"" is just the n-word, rearranged",test
78539,img/78539.png,0,after sex selfies,test
51076,img/51076.png,0,hurry up and join us for play,test
84076,img/84076.png,0,when you're lonely and have no one to pull the anal beads out for you,test
30761,img/30761.png,0,muslim seeking equal education,test
06197,img/06197.png,0,want proof firefighters do it better? ask a police officer's wife,test
35971,img/35971.png,1,"my god will kill your god, kill all infidels, lets burn this place. islam is peaceful!!!",test
17643,img/17643.png,0,making decent coffee,test
42598,img/42598.png,1,america obama trump,test
92473,img/92473.png,0,"opens inbox ""lemme suck your dick"" goes to profile its a tranny",test
39741,img/39741.png,1,antique farm equipment,test
96123,img/96123.png,1,"muslims kill 1,300 people in 20 days and nobody bats an eye one man drives through 10 muslims and everyone loses their minds",test
16458,img/16458.png,0,hear us loud and clear we will step over every homeless american to give illegal aliens everything,test
72506,img/72506.png,0,you call me a goat fucker like it's a bad thing,test
75260,img/75260.png,0,pot holes what a great way to wake you up,test
04861,img/04861.png,0,"waiter, another order of crow for my anti-trump friends",test
96071,img/96071.png,0,you mean to tell me you have so much clean water that you shit in it,test
61257,img/61257.png,0,"my kid, when i say, ""stop, you're gonna get hurt!"" 10 seconds later..",test
34219,img/34219.png,0,when you're 2% of the population but 40% of all pedophiles,test
89325,img/89325.png,0,singlehandedly putting an end to dumb blonde jokes,test
